DATE,OPEN,CLOSE,HIGH,LOW,VOLUME
04-APR-2022,1507.0,1523.5,1532.15,1490.05,290827
01-APR-2022,1489.55,1500.75,1518.0,1471.6,374389
31-MAR-2022,1460.0,1489.55,1500.0,1440.7,358730
30-MAR-2022,1415.95,1455.5,1466.4,1380.0,532213
29-MAR-2022,1430.0,1407.45,1430.0,1399.6,276278
28-MAR-2022,1444.0,1416.75,1455.0,1411.15,339026
25-MAR-2022,1467.9,1449.1,1467.9,1434.7,236336
24-MAR-2022,1431.0,1454.0,1472.3,1424.7,259931
23-MAR-2022,1442.0,1437.1,1457.0,1423.25,315277
22-MAR-2022,1433.1,1435.3,1444.7,1404.55,175151
21-MAR-2022,1482.9,1445.7,1503.75,1437.95,318318
17-MAR-2022,1475.0,1482.9,1496.7,1401.1,690848
16-MAR-2022,1438.0,1465.25,1483.4,1438.0,249519
15-MAR-2022,1444.8,1431.5,1455.0,1415.5,233251
14-MAR-2022,1441.5,1444.75,1459.45,1416.3,337769
11-MAR-2022,1405.0,1429.1,1433.6,1396.3,227150
10-MAR-2022,1437.0,1405.95,1437.0,1398.8,213781
09-MAR-2022,1352.0,1399.65,1414.25,1324.0,414597
08-MAR-2022,1300.0,1347.6,1358.0,1287.6,481107
07-MAR-2022,1300.0,1301.3,1318.1,1274.5,759895
04-MAR-2022,1395.2,1339.25,1395.25,1309.8,1650856
03-MAR-2022,1510.0,1395.2,1510.0,1381.5,1186103
02-MAR-2022,1490.0,1498.25,1503.8,1468.0,628359
28-FEB-2022,1484.75,1500.95,1517.6,1460.25,521052
25-FEB-2022,1472.3,1501.6,1519.4,1471.95,469393
24-FEB-2022,1500.0,1464.55,1513.05,1451.1,367659
23-FEB-2022,1518.15,1531.8,1548.4,1516.85,215548
22-FEB-2022,1499.95,1516.0,1522.0,1492.8,131222
21-FEB-2022,1530.0,1525.35,1549.85,1517.0,214417
18-FEB-2022,1550.0,1545.25,1558.1,1535.0,148089
17-FEB-2022,1560.0,1551.0,1581.7,1536.3,241152
16-FEB-2022,1564.0,1559.2,1602.95,1550.1,315874
15-FEB-2022,1527.2,1569.85,1580.2,1525.0,218831
14-FEB-2022,1568.4,1527.2,1571.9,1517.95,143686
11-FEB-2022,1618.0,1593.35,1619.9,1584.2,90806
10-FEB-2022,1605.0,1625.1,1636.5,1580.8,214598
09-FEB-2022,1597.5,1598.8,1607.4,1590.0,147262
08-FEB-2022,1605.75,1597.45,1618.8,1580.0,162883
07-FEB-2022,1662.85,1607.4,1667.9,1597.0,128297
04-FEB-2022,1656.75,1659.55,1672.6,1647.05,105058
03-FEB-2022,1652.0,1656.9,1672.95,1627.5,281009
02-FEB-2022,1662.5,1670.85,1678.25,1651.45,279976
01-FEB-2022,1621.0,1650.4,1655.1,1617.2,200962
31-JAN-2022,1550.05,1619.2,1658.95,1550.05,959716
28-JAN-2022,1516.25,1549.85,1575.0,1516.05,352731
27-JAN-2022,1555.95,1507.2,1555.95,1460.3,566836
25-JAN-2022,1512.0,1557.95,1566.0,1473.05,210818
24-JAN-2022,1560.05,1523.8,1570.4,1508.9,285079
21-JAN-2022,1596.0,1566.35,1609.8,1558.1,132104
20-JAN-2022,1600.0,1602.3,1633.35,1595.0,121244
19-JAN-2022,1617.15,1612.4,1641.7,1590.0,295196
18-JAN-2022,1664.95,1625.05,1682.55,1617.05,327627
17-JAN-2022,1656.0,1663.7,1671.0,1648.1,196451
14-JAN-2022,1643.9,1656.05,1673.65,1635.0,329389
13-JAN-2022,1646.4,1653.9,1670.4,1625.0,302898
12-JAN-2022,1610.45,1646.7,1660.7,1589.8,479657
11-JAN-2022,1599.45,1605.1,1638.95,1591.0,548306
10-JAN-2022,1594.2,1599.45,1613.8,1579.05,209156
07-JAN-2022,1578.0,1585.85,1595.0,1578.0,200253
06-JAN-2022,1574.8,1583.55,1595.0,1563.0,336787
05-JAN-2022,1575.0,1577.55,1584.35,1557.0,166495
04-JAN-2022,1567.0,1572.15,1585.0,1549.15,203075
03-JAN-2022,1585.1,1562.3,1588.65,1556.25,168373
31-DEC-2021,1547.7,1586.05,1591.95,1547.45,221330
30-DEC-2021,1571.0,1547.7,1577.45,1543.7,154594
29-DEC-2021,1535.0,1569.05,1577.0,1535.0,234464
28-DEC-2021,1538.0,1547.2,1552.9,1520.65,285196
27-DEC-2021,1562.5,1534.1,1562.95,1505.0,581054
24-DEC-2021,1654.0,1568.75,1654.0,1555.05,1000170
23-DEC-2021,1584.8,1590.1,1600.0,1574.75,153776
22-DEC-2021,1555.7,1584.85,1590.0,1555.65,94934
21-DEC-2021,1532.15,1555.7,1581.2,1530.75,285134
20-DEC-2021,1550.0,1538.8,1550.0,1514.95,281853
17-DEC-2021,1595.05,1559.5,1603.0,1552.7,251679
16-DEC-2021,1601.1,1604.9,1618.4,1595.05,222383
15-DEC-2021,1587.8,1600.9,1614.8,1585.0,146884
14-DEC-2021,1625.0,1591.95,1625.0,1580.0,283420
13-DEC-2021,1605.65,1616.75,1627.3,1586.0,295457
10-DEC-2021,1565.3,1595.85,1608.0,1562.2,356245
09-DEC-2021,1585.5,1568.7,1587.8,1537.6,473075
08-DEC-2021,1531.1,1552.3,1558.0,1531.1,216783
07-DEC-2021,1501.1,1530.75,1539.85,1501.1,247219
06-DEC-2021,1514.0,1499.65,1517.85,1493.2,182545
03-DEC-2021,1516.0,1512.5,1540.45,1507.1,180681
02-DEC-2021,1504.95,1515.05,1520.3,1501.05,111147
01-DEC-2021,1512.5,1504.95,1514.85,1484.05,254115
30-NOV-2021,1505.4,1504.35,1537.2,1500.0,425253
29-NOV-2021,1499.9,1503.9,1512.9,1443.0,742500
26-NOV-2021,1557.0,1501.75,1568.0,1483.2,500671
25-NOV-2021,1570.0,1566.55,1579.1,1558.05,187688
24-NOV-2021,1594.1,1571.35,1597.3,1558.45,166856
23-NOV-2021,1572.4,1594.1,1609.25,1568.3,184390
22-NOV-2021,1629.7,1586.8,1638.6,1567.8,244803
18-NOV-2021,1650.1,1628.0,1665.4,1620.05,155136
17-NOV-2021,1665.0,1655.75,1683.2,1644.05,147241
16-NOV-2021,1725.0,1677.2,1728.8,1656.15,374373
15-NOV-2021,1737.0,1716.95,1755.0,1714.45,239925
12-NOV-2021,1722.0,1734.8,1744.2,1715.0,186206
11-NOV-2021,1741.35,1714.15,1747.4,1701.95,259120
10-NOV-2021,1774.65,1741.35,1779.0,1735.15,246893
09-NOV-2021,1735.45,1778.6,1785.8,1716.3,999742
08-NOV-2021,1680.0,1732.05,1749.9,1668.9,748961
04-NOV-2021,1680.0,1675.2,1686.0,1665.1,32220
03-NOV-2021,1685.9,1667.55,1717.95,1661.6,799989
02-NOV-2021,1660.0,1685.9,1723.95,1660.0,469344
01-NOV-2021,1657.8,1672.1,1702.95,1646.3,556178
29-OCT-2021,1624.0,1658.55,1705.75,1600.0,651742
28-OCT-2021,1690.0,1630.95,1690.0,1556.55,1531715
27-OCT-2021,1665.0,1693.3,1704.4,1648.8,571423
26-OCT-2021,1625.6,1663.95,1671.3,1625.0,148879
25-OCT-2021,1630.0,1626.55,1645.4,1582.45,393271
22-OCT-2021,1648.0,1630.4,1687.0,1615.45,362763
21-OCT-2021,1660.05,1654.95,1669.85,1641.0,264207
20-OCT-2021,1670.5,1659.75,1692.0,1646.4,268663
19-OCT-2021,1673.0,1672.15,1715.85,1655.1,352114
18-OCT-2021,1714.95,1676.7,1741.25,1667.05,378237
14-OCT-2021,1724.0,1709.35,1741.4,1700.1,240169
13-OCT-2021,1721.95,1723.4,1735.0,1710.0,573343
12-OCT-2021,1699.0,1718.15,1736.45,1684.8,857395
11-OCT-2021,1650.2,1700.3,1716.4,1646.75,683591
08-OCT-2021,1641.0,1650.05,1670.85,1639.1,709788
07-OCT-2021,1585.0,1643.7,1658.1,1585.0,1166939
06-OCT-2021,1613.0,1589.15,1617.9,1570.9,365949
05-OCT-2021,1602.75,1613.35,1617.0,1589.55,418207
04-OCT-2021,1584.5,1602.2,1608.6,1578.95,295047
01-OCT-2021,1570.0,1577.45,1583.9,1558.2,321261
30-SEP-2021,1559.0,1571.5,1610.0,1553.7,828156
29-SEP-2021,1557.1,1557.05,1588.45,1540.35,1053883
28-SEP-2021,1559.0,1564.7,1580.0,1548.95,514427
27-SEP-2021,1573.75,1555.55,1594.15,1537.0,791098
24-SEP-2021,1658.0,1605.85,1666.0,1587.0,666533
23-SEP-2021,1649.9,1654.35,1686.0,1627.0,1255536
22-SEP-2021,1602.95,1638.95,1649.9,1589.6,737379
21-SEP-2021,1560.65,1601.3,1608.0,1535.2,733260
20-SEP-2021,1572.3,1555.2,1619.45,1540.35,359847
17-SEP-2021,1604.2,1594.65,1647.4,1576.1,1434171
16-SEP-2021,1603.0,1601.95,1618.95,1590.2,393853
15-SEP-2021,1586.6,1592.2,1601.0,1575.3,250811
14-SEP-2021,1598.0,1586.6,1622.95,1581.15,738094
13-SEP-2021,1595.0,1599.1,1608.15,1581.2,320705
09-SEP-2021,1592.45,1599.95,1620.0,1583.65,596741
08-SEP-2021,1575.0,1592.6,1616.8,1571.8,727287
07-SEP-2021,1584.0,1575.35,1607.5,1571.05,650561
06-SEP-2021,1578.0,1581.1,1598.1,1567.75,415559
03-SEP-2021,1563.75,1571.7,1597.7,1561.05,741655
02-SEP-2021,1562.0,1563.25,1608.25,1549.55,2587964
01-SEP-2021,1475.0,1543.3,1559.0,1469.55,1175823
31-AUG-2021,1471.0,1475.0,1491.0,1469.75,347346
30-AUG-2021,1452.0,1469.15,1483.9,1451.5,293670
27-AUG-2021,1436.0,1448.6,1467.85,1433.0,309462
26-AUG-2021,1430.0,1435.75,1449.65,1422.25,345584
25-AUG-2021,1454.0,1432.2,1462.3,1414.2,574920
24-AUG-2021,1464.05,1454.1,1478.0,1448.75,474729
23-AUG-2021,1460.0,1459.65,1487.9,1442.5,931330
20-AUG-2021,1472.0,1452.2,1491.2,1432.55,763486
18-AUG-2021,1413.0,1495.4,1515.0,1400.55,3492519
17-AUG-2021,1382.0,1407.05,1413.0,1379.05,383396
16-AUG-2021,1396.5,1386.45,1410.0,1377.45,209206
13-AUG-2021,1390.0,1396.55,1408.85,1384.5,843743
12-AUG-2021,1389.3,1389.65,1415.25,1381.0,271644
11-AUG-2021,1393.65,1389.3,1399.0,1365.15,204233
10-AUG-2021,1417.2,1393.65,1424.3,1379.0,203674
09-AUG-2021,1430.0,1414.35,1447.35,1403.3,194490
06-AUG-2021,1435.0,1429.75,1448.4,1427.35,239867
05-AUG-2021,1456.9,1434.3,1456.9,1414.05,213009
04-AUG-2021,1463.6,1445.4,1477.7,1442.35,379126
03-AUG-2021,1440.75,1455.95,1538.0,1440.75,3314857
02-AUG-2021,1438.25,1440.7,1450.0,1430.25,245708
30-JUL-2021,1421.9,1428.6,1452.0,1418.4,342615
29-JUL-2021,1460.6,1418.35,1470.0,1409.0,1011279
28-JUL-2021,1427.0,1443.55,1456.05,1400.15,538338
27-JUL-2021,1435.0,1421.35,1449.0,1412.2,288080
26-JUL-2021,1452.1,1436.15,1477.35,1416.5,1275241
23-JUL-2021,1434.8,1444.45,1453.7,1418.2,313283
22-JUL-2021,1419.0,1429.8,1441.3,1407.75,444583
20-JUL-2021,1421.0,1411.6,1427.2,1405.0,273913
19-JUL-2021,1439.95,1419.3,1447.0,1412.6,184253
16-JUL-2021,1400.0,1447.9,1457.85,1394.5,704613
15-JUL-2021,1421.0,1396.2,1428.0,1393.65,423905
14-JUL-2021,1427.75,1420.9,1431.75,1416.3,178406
13-JUL-2021,1438.0,1428.7,1444.2,1425.0,122280
12-JUL-2021,1432.0,1437.05,1445.85,1432.0,212673
09-JUL-2021,1415.0,1431.35,1442.65,1409.95,223003
08-JUL-2021,1427.0,1420.2,1437.9,1412.15,170995
07-JUL-2021,1429.9,1432.45,1437.55,1420.0,131250
06-JUL-2021,1444.5,1429.9,1463.65,1427.1,248369
05-JUL-2021,1447.0,1448.45,1461.35,1444.05,239832
02-JUL-2021,1437.5,1446.6,1453.85,1434.75,247857
01-JUL-2021,1435.0,1437.45,1447.0,1431.45,257933
30-JUN-2021,1456.9,1446.3,1468.1,1433.25,912790
29-JUN-2021,1430.3,1449.25,1457.15,1420.0,1645261
28-JUN-2021,1381.7,1429.75,1439.95,1381.3,1864170
25-JUN-2021,1394.2,1381.7,1403.95,1376.0,756458
24-JUN-2021,1414.45,1380.1,1417.95,1371.0,1196140
23-JUN-2021,1498.95,1403.85,1498.95,1393.4,4313382
22-JUN-2021,1433.7,1456.5,1472.0,1417.65,1259350
21-JUN-2021,1371.15,1419.55,1455.0,1371.15,3708423
18-JUN-2021,1407.0,1366.75,1409.3,1337.05,879916
17-JUN-2021,1365.0,1401.95,1418.5,1362.0,1273546
16-JUN-2021,1373.5,1370.2,1379.55,1353.7,293443
15-JUN-2021,1368.95,1371.85,1381.65,1363.25,346546
14-JUN-2021,1379.85,1368.95,1384.9,1352.5,240926
11-JUN-2021,1390.15,1373.3,1404.55,1363.3,672310
10-JUN-2021,1387.5,1391.05,1396.95,1381.5,297244
09-JUN-2021,1389.75,1376.3,1400.0,1362.0,898386
08-JUN-2021,1350.95,1379.25,1433.95,1332.05,2468021
07-JUN-2021,1349.95,1346.05,1381.95,1322.0,1499139
04-JUN-2021,1272.95,1337.1,1378.0,1264.5,5523161
03-JUN-2021,1245.1,1267.25,1271.9,1242.75,257682
02-JUN-2021,1254.75,1243.3,1266.0,1238.45,289540
01-JUN-2021,1255.0,1250.65,1280.0,1240.0,562359
31-MAY-2021,1265.8,1253.35,1269.0,1245.8,551702
28-MAY-2021,1299.0,1275.8,1304.45,1253.75,782063
27-MAY-2021,1307.95,1298.65,1315.0,1289.2,308976
26-MAY-2021,1308.0,1299.15,1314.85,1282.45,530116
25-MAY-2021,1270.05,1297.75,1303.75,1270.05,682840
24-MAY-2021,1287.0,1270.5,1293.75,1266.25,433164
21-MAY-2021,1294.9,1279.45,1294.9,1272.9,326212
20-MAY-2021,1283.2,1285.8,1297.85,1262.5,701919
19-MAY-2021,1255.0,1283.2,1288.0,1250.0,441921
18-MAY-2021,1236.05,1249.7,1260.0,1225.85,552412
17-MAY-2021,1213.8,1229.95,1247.8,1210.0,610405
14-MAY-2021,1214.9,1209.75,1221.1,1195.15,313423
12-MAY-2021,1217.0,1207.0,1217.0,1193.0,142901
11-MAY-2021,1204.55,1206.5,1220.45,1194.85,508849
10-MAY-2021,1222.8,1207.6,1238.55,1205.35,310657
07-MAY-2021,1218.35,1215.5,1222.7,1203.25,264349
06-MAY-2021,1205.4,1204.85,1233.0,1191.3,393929
05-MAY-2021,1207.5,1205.4,1215.2,1191.0,191292
04-MAY-2021,1212.3,1201.7,1227.85,1195.65,213559
03-MAY-2021,1196.75,1210.1,1220.0,1196.7,231219
30-APR-2021,1192.7,1211.9,1231.55,1190.0,532896
29-APR-2021,1215.0,1196.7,1219.95,1182.0,378949
28-APR-2021,1185.0,1206.65,1219.0,1170.25,1170393
27-APR-2021,1150.0,1164.25,1167.2,1130.65,576165
26-APR-2021,1145.5,1143.25,1161.15,1127.75,650339
23-APR-2021,1120.0,1140.85,1146.9,1112.4,496101
22-APR-2021,1134.0,1122.25,1138.0,1104.0,375227
20-APR-2021,1116.0,1130.35,1133.8,1111.6,591139
19-APR-2021,1075.0,1113.05,1116.25,1073.0,437431
16-APR-2021,1091.0,1100.0,1109.1,1090.15,469464
15-APR-2021,1101.0,1101.75,1111.0,1091.45,341964
13-APR-2021,1084.15,1101.0,1110.65,1082.0,378097
12-APR-2021,1094.0,1084.15,1096.4,1051.4,846907
09-APR-2021,1120.25,1107.4,1124.9,1098.0,767918
08-APR-2021,1130.0,1129.95,1147.0,1121.7,471133
07-APR-2021,1118.0,1131.95,1144.7,1110.15,650283
06-APR-2021,1155.0,1109.95,1170.0,1104.15,1298479
05-APR-2021,1235.0,1150.05,1238.0,1136.65,1385265
01-APR-2021,1242.0,1242.15,1250.05,1230.15,106441
31-MAR-2021,1228.0,1241.45,1251.45,1222.75,128319
30-MAR-2021,1253.0,1227.4,1257.05,1221.8,169608
26-MAR-2021,1220.2,1236.3,1244.45,1215.0,144181
25-MAR-2021,1260.0,1217.0,1261.5,1210.0,449038
24-MAR-2021,1274.45,1244.45,1288.5,1239.0,416917
23-MAR-2021,1258.0,1273.75,1278.65,1243.05,399894
22-MAR-2021,1223.0,1251.75,1263.2,1206.0,417033
19-MAR-2021,1170.1,1217.85,1225.0,1160.55,678647
18-MAR-2021,1191.0,1188.75,1214.7,1172.25,245859
17-MAR-2021,1226.0,1187.35,1234.9,1182.7,288012
16-MAR-2021,1212.5,1218.1,1225.0,1200.05,131837
15-MAR-2021,1220.3,1206.2,1220.3,1190.0,208934
12-MAR-2021,1234.0,1214.0,1242.65,1203.65,209421
10-MAR-2021,1236.0,1230.55,1243.4,1217.3,229428
09-MAR-2021,1218.0,1228.4,1252.75,1217.95,808906
08-MAR-2021,1210.2,1212.95,1223.7,1205.0,115826
05-MAR-2021,1230.0,1203.9,1242.0,1190.45,256050
04-MAR-2021,1213.5,1234.4,1241.0,1207.65,232245
03-MAR-2021,1212.0,1223.45,1235.7,1193.05,716046
02-MAR-2021,1197.9,1208.3,1212.9,1180.0,320796
01-MAR-2021,1167.5,1188.75,1194.2,1160.1,227878
26-FEB-2021,1191.65,1161.35,1194.0,1153.3,329005
25-FEB-2021,1178.0,1198.65,1204.65,1173.0,546187
24-FEB-2021,1190.0,1175.9,1194.0,1160.0,214092
23-FEB-2021,1205.3,1180.85,1218.2,1175.15,779325
22-FEB-2021,1207.85,1204.1,1220.45,1192.65,508113
19-FEB-2021,1255.0,1217.4,1256.5,1207.4,567142
18-FEB-2021,1272.95,1252.55,1279.55,1242.55,735335
17-FEB-2021,1280.95,1269.75,1288.6,1257.95,1016208
16-FEB-2021,1280.0,1276.7,1289.8,1263.05,753372
15-FEB-2021,1257.5,1275.65,1281.0,1247.0,416019
12-FEB-2021,1265.0,1253.3,1266.85,1244.1,316099
11-FEB-2021,1258.0,1265.15,1268.5,1237.5,451978
10-FEB-2021,1276.9,1255.95,1281.0,1226.1,981419
09-FEB-2021,1275.9,1276.9,1290.4,1264.0,526398
08-FEB-2021,1280.9,1269.7,1298.0,1262.0,654865
05-FEB-2021,1294.0,1278.65,1329.65,1272.55,1150845
04-FEB-2021,1292.8,1289.35,1300.0,1275.35,281745
03-FEB-2021,1289.95,1292.8,1302.7,1277.0,459582
02-FEB-2021,1270.55,1289.05,1309.8,1270.55,510092
01-FEB-2021,1298.25,1283.3,1304.2,1256.2,524202
29-JAN-2021,1270.0,1299.7,1318.0,1270.0,1154744
28-JAN-2021,1300.0,1283.75,1318.9,1274.5,1535532
27-JAN-2021,1248.6,1301.3,1310.15,1246.55,1417143
25-JAN-2021,1248.0,1248.6,1263.95,1222.7,374338
22-JAN-2021,1257.0,1246.25,1270.0,1242.05,530615
21-JAN-2021,1263.0,1247.35,1282.8,1237.4,656167
20-JAN-2021,1280.05,1259.6,1293.75,1257.0,340305
19-JAN-2021,1272.0,1282.45,1312.1,1267.05,541027
18-JAN-2021,1293.0,1279.55,1293.0,1253.0,350960
15-JAN-2021,1279.95,1295.15,1300.95,1268.25,379412
14-JAN-2021,1308.0,1280.8,1308.75,1262.0,955090
13-JAN-2021,1264.0,1291.45,1300.05,1247.0,1074206
12-JAN-2021,1238.0,1255.85,1266.8,1238.0,523444
11-JAN-2021,1253.4,1239.8,1262.35,1229.25,333389
08-JAN-2021,1253.0,1249.95,1267.15,1240.15,547218
07-JAN-2021,1229.95,1247.5,1256.0,1213.15,828650
06-JAN-2021,1193.0,1221.05,1237.45,1180.95,1205283
05-JAN-2021,1188.0,1183.05,1193.0,1175.0,371768
04-JAN-2021,1186.0,1184.65,1195.0,1174.7,270999
01-JAN-2021,1185.0,1183.15,1201.35,1179.8,535763
31-DEC-2020,1170.0,1186.35,1195.0,1158.05,916456
30-DEC-2020,1157.0,1159.9,1168.8,1145.0,696591
29-DEC-2020,1173.0,1147.2,1182.0,1141.2,695960
28-DEC-2020,1132.35,1163.8,1168.8,1129.1,817294
24-DEC-2020,1145.0,1126.4,1156.45,1122.15,446402
23-DEC-2020,1099.0,1131.35,1145.0,1092.95,583136
22-DEC-2020,1085.3,1095.3,1111.15,1060.95,642095
21-DEC-2020,1139.0,1089.9,1152.0,1038.6,974950
18-DEC-2020,1144.0,1137.55,1163.0,1123.7,644193
17-DEC-2020,1164.0,1144.2,1173.8,1132.95,647056
16-DEC-2020,1168.55,1157.15,1193.4,1151.0,1236531
15-DEC-2020,1160.0,1158.55,1165.8,1142.05,339065
14-DEC-2020,1149.9,1158.1,1171.8,1145.2,394487
11-DEC-2020,1141.0,1157.4,1176.0,1110.65,1814495
10-DEC-2020,1137.0,1137.8,1148.0,1124.45,413888
09-DEC-2020,1120.0,1139.95,1144.95,1112.3,972229
08-DEC-2020,1107.9,1112.65,1139.65,1095.25,1865812
07-DEC-2020,1090.5,1094.75,1112.9,1088.05,603584
04-DEC-2020,1076.5,1091.65,1105.0,1072.2,750848
03-DEC-2020,1077.25,1070.0,1081.95,1060.35,369850
02-DEC-2020,1083.5,1068.8,1095.2,1061.0,850673
01-DEC-2020,1040.0,1088.4,1091.0,1035.1,727712
27-NOV-2020,1046.0,1038.95,1057.7,1026.5,628142
26-NOV-2020,1043.9,1045.75,1078.6,1033.2,988872
25-NOV-2020,1072.0,1046.15,1087.2,1043.0,536222
24-NOV-2020,1086.0,1072.0,1093.45,1068.4,288149
23-NOV-2020,1094.65,1086.3,1099.7,1063.0,388441
20-NOV-2020,1057.85,1094.25,1100.95,1051.5,1464773
19-NOV-2020,1029.95,1052.15,1076.75,1026.2,587812
18-NOV-2020,1038.8,1029.55,1049.95,1025.0,366293
17-NOV-2020,1029.45,1038.75,1047.9,1027.0,335775
14-NOV-2020,1026.0,1026.2,1039.0,1020.3,45201
13-NOV-2020,1023.5,1023.4,1031.2,1015.55,305732
12-NOV-2020,1031.0,1023.5,1050.0,1002.65,592737
11-NOV-2020,1053.95,1039.3,1055.95,1035.0,473006
10-NOV-2020,985.0,1053.95,1066.55,982.0,2611412
09-NOV-2020,950.6,975.5,979.75,936.0,908378
06-NOV-2020,955.0,950.6,961.25,938.7,432315
05-NOV-2020,934.0,953.35,956.3,931.5,480120
04-NOV-2020,934.0,926.3,945.0,922.2,321142
03-NOV-2020,929.45,932.7,937.05,916.85,331347
02-NOV-2020,930.0,926.2,930.0,914.0,205094
30-OCT-2020,913.8,926.2,932.0,906.1,829503
29-OCT-2020,903.0,908.4,912.05,897.0,504926
28-OCT-2020,915.0,907.4,924.5,902.0,1017869
27-OCT-2020,936.2,918.85,939.65,916.5,1513097
26-OCT-2020,964.95,943.2,965.85,936.6,1441306
23-OCT-2020,964.05,960.05,970.3,953.6,638164
22-OCT-2020,964.95,956.5,966.2,952.25,714341
21-OCT-2020,965.1,961.45,986.6,955.5,808232
20-OCT-2020,956.1,965.1,970.55,951.65,824155
19-OCT-2020,978.0,965.7,988.9,956.75,582903
16-OCT-2020,970.0,973.75,981.7,956.6,648700
15-OCT-2020,974.0,967.75,979.8,961.35,705626
14-OCT-2020,974.4,971.1,978.2,958.05,553280
13-OCT-2020,974.6,970.75,975.0,952.2,679250
12-OCT-2020,994.2,970.9,996.0,966.3,552382
09-OCT-2020,965.3,990.55,1004.15,965.3,1278367
08-OCT-2020,961.1,960.75,975.0,938.2,668327
